audio_path,queen_status,queen_presence,hive_number,device,datetime,hive_temp,hive_humidity,class_name
../archive/sound_files/sound_files/2022-07-10--09-40-34_1__segment0.wav,3,1,4,1,2022-07-10 9:40:34,30.63,58.59,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--03-21-47_1__segment1.wav,3,1,4,1,2022-07-06 3:21:47,27.46,79.27,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--04-41-21_1__segment0.wav,3,1,4,1,2022-07-10 4:41:21,25.44,79.66,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--14-18-17_1__segment3.wav,1,0,4,1,2022-06-27 14:18:17,34.91,45.73,Queenless
../archive/sound_files/sound_files/2022-07-01--23-05-05_1__segment3.wav,3,1,4,1,2022-07-01 23:05:05,27.03,73.91,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--11-39-23_1__segment5.wav,3,1,4,1,2022-07-10 11:39:23,36.9,41.53,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--19-41-41_1__segment5.wav,3,1,4,1,2022-07-09 19:41:41,28.23,56.83,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--21-02-06_1__segment5.wav,3,1,4,1,2022-07-03 21:02:06,28.57,59.36,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--13-15-03_1__segment1.wav,2,1,4,1,2022-06-29 13:15:03,39.38,26.66,Queen_New
../archive/sound_files/sound_files/2022-06-28--12-12-59_1__segment1.wav,2,1,4,1,2022-06-28 12:12:59,36.71,46.79,Queen_New
../archive/sound_files/sound_files/2022-07-04--00-58-48_1__segment1.wav,3,1,4,1,2022-07-04 0:58:48,28.31,72.2,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--06-13-59_1__segment0.wav,3,1,4,1,2022-07-03 6:13:59,27.78,69.02,Queen_Accepted
../archive/sound_files/sound_files/2022-07-01--23-05-05_1__segment0.wav,3,1,4,1,2022-07-01 23:05:05,27.03,73.91,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--03-38-28_1__segment0.wav,3,1,4,1,2022-07-09 3:38:28,25.98,81.56,Queen_Accepted
../archive/sound_files/sound_files/2022-07-13--03-50-40_1__segment1.wav,3,1,4,1,2022-07-13 3:50:40,25.66,73.82,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--20-19-58_1__segment4.wav,3,1,4,1,2022-07-14 20:19:58,26.83,45.19,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--16-58-09_1__segment0.wav,3,1,4,1,2022-07-07 16:58:09,30.55,48.54,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--23-41-33_1__segment5.wav,3,1,4,1,2022-07-08 23:41:33,27.49,72.15,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--16-09-24_1__segment5.wav,2,1,4,1,2022-06-28 16:09:24,32.94,51.52,Queen_New
../archive/sound_files/sound_files/2022-07-08--13-47-14_1__segment0.wav,3,1,4,1,2022-07-08 13:47:14,34.83,34.97,Queen_Accepted
../archive/sound_files/sound_files/2022-07-15--12-13-31_1__segment4.wav,3,1,4,1,2022-07-15 12:13:31,36.76,36.27,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--19-27-46_1__segment5.wav,3,1,4,1,2022-07-05 19:27:46,27.81,55.48,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--20-26-51_1__segment3.wav,3,1,4,1,2022-07-05 20:26:51,25.96,51.94,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--01-55-53_1__segment1.wav,3,1,4,1,2022-07-08 1:55:53,26.48,73.48,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--09-52-21_1__segment3.wav,3,1,4,1,2022-07-04 9:52:21,32.37,61.09,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--00-23-52_1__segment4.wav,3,1,4,1,2022-07-06 0:23:52,27.53,75.44,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--09-34-03_1__segment0.wav,3,1,4,1,2022-07-09 9:34:03,30.21,65.67,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--13-11-58_1__segment0.wav,2,1,4,1,2022-06-28 13:11:58,36.69,48.49,Queen_New
../archive/sound_files/sound_files/2022-07-08--16-44-43_1__segment0.wav,3,1,4,1,2022-07-08 16:44:43,30.77,42.57,Queen_Accepted
../archive/sound_files/sound_files/2022-07-01--15-38-20_1__segment1.wav,3,1,4,1,2022-07-01 15:38:20,32.58,53.97,Queen_Accepted
../archive/sound_files/sound_files/2022-07-01--06-14-14_1__segment3.wav,3,1,4,1,2022-07-01 6:14:14,24.15,78.25,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--17-02-27_1__segment2.wav,1,0,4,1,2022-06-25 17:02:27,32.46,44.19,Queenless
../archive/sound_files/sound_files/2022-07-09--05-37-03_1__segment2.wav,3,1,4,1,2022-07-09 5:37:03,24.9,82.43,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--06-39-34_1__segment0.wav,3,1,4,1,2022-07-10 6:39:34,23.82,77.23,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--11-10-11_1__segment0.wav,3,1,4,1,2022-07-03 11:10:11,29.41,66.26,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--19-00-41_1__segment3.wav,1,0,4,1,2022-06-25 19:00:41,32.77,54.16,Queenless
../archive/sound_files/sound_files/2022-07-02--21-21-14_1__segment1.wav,3,1,4,1,2022-07-02 21:21:14,27.68,67.24,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--12-48-01_1__segment2.wav,3,1,4,1,2022-07-08 12:48:01,37.78,35.71,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--02-22-17_1__segment3.wav,3,1,4,1,2022-07-06 2:22:17,27.65,80.07,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--03-01-54_1__segment3.wav,3,1,4,1,2022-07-02 3:01:54,27.2,68.73,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--11-13-44_1__segment5.wav,2,1,4,1,2022-06-28 11:13:44,36.38,57.21,Queen_New
../archive/sound_files/sound_files/2022-07-01--13-40-23_1__segment2.wav,3,1,4,1,2022-07-01 13:40:23,38.86,24.13,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--08-44-36_1__segment1.wav,0,1,4,1,2022-06-25 8:44:36,32.12,58.6,Queenright
../archive/sound_files/sound_files/2022-07-03--17-05-48_1__segment0.wav,3,1,4,1,2022-07-03 17:05:48,28.16,48.77,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--13-53-34_1__segment4.wav,3,1,4,1,2022-07-02 13:53:34,31.62,46.15,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--15-31-18_1__segment2.wav,3,1,4,1,2022-07-05 15:31:18,30.34,58.36,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--16-58-09_1__segment3.wav,3,1,4,1,2022-07-07 16:58:09,30.55,48.54,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--12-09-31_1__segment3.wav,3,1,4,1,2022-07-03 12:09:31,31.12,65.73,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--12-09-31_1__segment4.wav,3,1,4,1,2022-07-03 12:09:31,31.12,65.73,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--11-48-16_1__segment5.wav,1,0,4,1,2022-06-26 11:48:16,37.13,48.83,Queenless
../archive/sound_files/sound_files/2022-07-01--05-15-04_1__segment5.wav,3,1,4,1,2022-07-01 5:15:04,24.35,76.81,Queen_Accepted
../archive/sound_files/sound_files/2022-07-15--15-12-01_1__segment1.wav,3,1,4,1,2022-07-15 15:12:01,32.1,49.27,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--04-17-44_1__segment0.wav,2,1,4,1,2022-06-28 4:17:44,24.38,91.77,Queen_New
../archive/sound_files/sound_files/2022-07-07--08-05-44_1__segment1.wav,3,1,4,1,2022-07-07 8:05:44,26.85,68.87,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--14-59-04_1__segment1.wav,0,1,4,1,2022-06-24 14:59:04,36.17,27.72,Queenright
../archive/sound_files/sound_files/2022-06-28--20-27-58_1__segment3.wav,2,1,4,1,2022-06-28 20:27:58,28.35,75.11,Queen_New
../archive/sound_files/sound_files/2022-07-02--11-55-37_1__segment2.wav,3,1,4,1,2022-07-02 11:55:37,33.06,51.32,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--00-04-23_1__segment2.wav,3,1,4,1,2022-07-02 0:04:23,28.18,71.52,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--17-05-48_1__segment5.wav,3,1,4,1,2022-07-03 17:05:48,28.16,48.77,Queen_Accepted
../archive/sound_files/sound_files/2022-07-01--04-15-51_1__segment2.wav,3,1,4,1,2022-07-01 4:15:51,24.46,76.56,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--15-31-18_1__segment3.wav,3,1,4,1,2022-07-05 15:31:18,30.34,58.36,Queen_Accepted
../archive/sound_files/sound_files/2022-07-13--05-49-03_1__segment0.wav,3,1,4,1,2022-07-13 5:49:03,24.0,73.35,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--16-44-43_1__segment4.wav,3,1,4,1,2022-07-08 16:44:43,30.77,42.57,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--10-03-19_1__segment2.wav,3,1,4,1,2022-07-12 10:03:19,31.88,60.23,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--04-55-41_1__segment4.wav,3,1,4,1,2022-07-04 4:55:41,26.69,69.97,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--17-43-51_1__segment4.wav,3,1,4,1,2022-07-08 17:43:51,31.06,54.25,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--21-55-32_1__segment4.wav,3,1,4,1,2022-07-12 21:55:32,29.14,75.79,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--09-56-39_1__segment4.wav,3,1,4,1,2022-07-02 9:56:39,30.32,57.54,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--04-39-52_1__segment1.wav,3,1,4,1,2022-07-05 4:39:52,27.17,72.61,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--10-28-38_1__segment4.wav,3,1,4,1,2022-07-14 10:28:38,34.04,53.13,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--01-18-05_1__segment1.wav,3,1,4,1,2022-07-03 1:18:05,27.79,64.3,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--06-45-24_1__segment0.wav,0,1,4,1,2022-06-25 6:45:24,27.19,71.25,Queenright
../archive/sound_files/sound_files/2022-07-13--14-44-36_1__segment2.wav,3,1,4,1,2022-07-13 14:44:36,32.61,40.55,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--07-50-24_1__segment4.wav,1,0,4,1,2022-06-26 7:50:24,29.51,67.58,Queenless
../archive/sound_files/sound_files/2022-06-27--21-23-38_1__segment3.wav,2,1,4,1,2022-06-27 21:23:38,28.06,79.9,Queen_New
../archive/sound_files/sound_files/2022-07-03--09-11-41_1__segment1.wav,3,1,4,1,2022-07-03 9:11:41,28.15,65.43,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--11-20-47_1__segment0.wav,1,0,4,1,2022-06-27 11:20:47,34.69,52.7,Queenless
../archive/sound_files/sound_files/2022-07-12--19-57-19_1__segment2.wav,3,1,4,1,2022-07-12 19:57:19,27.48,47.16,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--00-04-23_1__segment1.wav,3,1,4,1,2022-07-02 0:04:23,28.18,71.52,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--17-15-43_1__segment5.wav,1,0,4,1,2022-06-27 17:15:43,32.48,43.6,Queenless
../archive/sound_files/sound_files/2022-07-11--10-20-30_1__segment1.wav,3,1,4,1,2022-07-11 10:20:30,35.45,45.42,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--05-00-25_1__segment0.wav,3,1,4,1,2022-07-02 5:00:25,27.67,68.51,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--16-06-38_1__segment4.wav,3,1,4,1,2022-07-03 16:06:38,29.43,46.67,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--03-54-17_1__segment3.wav,3,1,4,1,2022-07-08 3:54:17,25.89,75.0,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--09-50-20_1__segment4.wav,3,1,4,1,2022-07-08 9:50:20,31.5,61.09,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--13-47-14_1__segment2.wav,3,1,4,1,2022-07-08 13:47:14,34.83,34.97,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--17-00-05_1__segment5.wav,3,1,4,1,2022-07-12 17:00:05,31.23,42.38,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--04-17-44_1__segment4.wav,2,1,4,1,2022-06-28 4:17:44,24.38,91.77,Queen_New
../archive/sound_files/sound_files/2022-07-12--08-04-17_1__segment1.wav,3,1,4,1,2022-07-12 8:04:17,25.41,74.6,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--10-43-44_1__segment3.wav,0,1,4,1,2022-06-25 10:43:44,47.72,32.5,Queenright
../archive/sound_files/sound_files/2022-07-07--03-06-52_1__segment1.wav,3,1,4,1,2022-07-07 3:06:52,27.39,74.35,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--14-25-33_1__segment5.wav,3,1,4,1,2022-07-14 14:25:33,33.34,38.15,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--14-59-04_1__segment5.wav,0,1,4,1,2022-06-24 14:59:04,36.17,27.72,Queenright
../archive/sound_files/sound_files/2022-07-07--00-09-04_1__segment4.wav,3,1,4,1,2022-07-07 0:09:04,25.96,64.34,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--05-54-54_1__segment5.wav,3,1,4,1,2022-07-04 5:54:54,27.45,69.61,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--01-49-19_1__segment0.wav,0,1,4,1,2022-06-25 1:49:19,28.06,80.16,Queenright
../archive/sound_files/sound_files/2022-07-02--12-54-38_1__segment3.wav,3,1,4,1,2022-07-02 12:54:38,32.89,52.26,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--07-04-56_1__segment3.wav,3,1,4,1,2022-07-12 7:04:56,25.75,81.27,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--21-45-51_1__segment5.wav,3,1,4,1,2022-07-04 21:45:51,29.88,57.5,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--17-29-38_1__segment4.wav,3,1,4,1,2022-07-05 17:29:38,29.9,49.92,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--19-47-40_1__segment2.wav,3,1,4,1,2022-07-04 19:47:40,29.18,49.81,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--18-04-54_1__segment0.wav,3,1,4,1,2022-07-03 18:04:54,27.42,45.02,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--15-34-08_1__segment0.wav,3,1,4,1,2022-07-09 15:34:08,31.8,51.48,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--10-51-34_1__segment2.wav,3,1,4,1,2022-07-04 10:51:34,33.09,54.65,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--21-27-05_1__segment1.wav,2,1,4,1,2022-06-28 21:27:05,27.42,79.88,Queen_New
../archive/sound_files/sound_files/2022-07-01--10-13-33_1__segment2.wav,3,1,4,1,2022-07-01 10:13:33,41.15,37.54,Queen_Accepted
../archive/sound_files/sound_files/2022-07-01--10-13-33_1__segment0.wav,3,1,4,1,2022-07-01 10:13:33,41.15,37.54,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--14-46-25_1__segment5.wav,3,1,4,1,2022-07-08 14:46:25,32.75,38.27,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--12-22-00_1__segment0.wav,3,1,4,1,2022-07-11 12:22:00,38.35,29.99,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--06-16-08_1__segment2.wav,2,1,4,1,2022-06-28 6:16:08,24.18,92.78,Queen_New
../archive/sound_files/sound_files/2022-06-25--19-59-50_1__segment2.wav,1,0,4,1,2022-06-25 19:59:50,32.47,62.26,Queenless
../archive/sound_files/sound_files/2022-07-06--20-10-24_1__segment3.wav,3,1,4,1,2022-07-06 20:10:24,26.56,52.12,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--06-32-32_1__segment2.wav,1,0,4,1,2022-06-27 6:32:32,28.81,68.64,Queenless
../archive/sound_files/sound_files/2022-06-25--01-49-19_1__segment1.wav,0,1,4,1,2022-06-25 1:49:19,28.06,80.16,Queenright
../archive/sound_files/sound_files/2022-07-13--04-49-50_1__segment1.wav,3,1,4,1,2022-07-13 4:49:50,25.51,76.44,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--11-27-51_1__segment1.wav,3,1,4,1,2022-07-14 11:27:51,36.37,43.67,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--23-25-19_1__segment3.wav,2,1,4,1,2022-06-28 23:25:19,26.29,83.87,Queen_New
../archive/sound_files/sound_files/2022-07-04--00-58-48_1__segment5.wav,3,1,4,1,2022-07-04 0:58:48,28.31,72.2,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--05-00-25_1__segment3.wav,3,1,4,1,2022-07-02 5:00:25,27.67,68.51,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--11-20-47_1__segment3.wav,1,0,4,1,2022-06-27 11:20:47,34.69,52.7,Queenless
../archive/sound_files/sound_files/2022-07-06--15-12-57_1__segment4.wav,3,1,4,1,2022-07-06 15:12:57,31.36,51.05,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--05-59-41_1__segment2.wav,3,1,4,1,2022-07-02 5:59:41,27.61,65.03,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--07-15-55_1__segment3.wav,2,1,4,1,2022-06-28 7:15:55,27.5,71.36,Queen_New
../archive/sound_files/sound_files/2022-06-25--13-40-07_1__segment1.wav,0,1,4,1,2022-06-25 13:40:07,38.41,27.12,Queenright
../archive/sound_files/sound_files/2022-07-07--22-53-00_1__segment0.wav,3,1,4,1,2022-07-07 22:53:00,27.9,69.07,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--11-17-33_1__segment0.wav,2,1,4,1,2022-06-29 11:17:33,44.85,36.92,Queen_New
../archive/sound_files/sound_files/2022-07-04--07-53-35_1__segment2.wav,3,1,4,1,2022-07-04 7:53:35,28.96,57.77,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--07-15-55_1__segment0.wav,2,1,4,1,2022-06-28 7:15:55,27.5,71.36,Queen_New
../archive/sound_files/sound_files/2022-06-28--17-08-34_1__segment3.wav,2,1,4,1,2022-06-28 17:08:34,32.27,52.55,Queen_New
../archive/sound_files/sound_files/2022-07-04--15-47-45_1__segment1.wav,3,1,4,1,2022-07-04 15:47:45,32.56,52.57,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--19-59-50_1__segment4.wav,1,0,4,1,2022-06-25 19:59:50,32.47,62.26,Queenless
../archive/sound_files/sound_files/2022-07-02--21-21-14_1__segment0.wav,3,1,4,1,2022-07-02 21:21:14,27.68,67.24,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--00-50-11_1__segment3.wav,0,1,4,1,2022-06-25 0:50:11,28.38,76.39,Queenright
../archive/sound_files/sound_files/2022-07-08--19-41-57_1__segment5.wav,3,1,4,1,2022-07-08 19:41:57,28.09,46.67,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--19-41-41_1__segment1.wav,3,1,4,1,2022-07-09 19:41:41,28.23,56.83,Queen_Accepted
../archive/sound_files/sound_files/2022-07-15--02-20-13_1__segment0.wav,3,1,4,1,2022-07-15 2:20:13,26.36,83.12,Queen_Accepted
../archive/sound_files/sound_files/2022-07-15--06-16-56_1__segment0.wav,3,1,4,1,2022-07-15 6:16:56,23.61,81.18,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--19-41-10_1__segment2.wav,1,0,4,1,2022-06-26 19:41:10,31.92,63.57,Queenless
../archive/sound_files/sound_files/2022-07-14--15-24-55_1__segment3.wav,3,1,4,1,2022-07-14 15:24:55,32.53,48.2,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--06-45-24_1__segment5.wav,0,1,4,1,2022-06-25 6:45:24,27.19,71.25,Queenright
../archive/sound_files/sound_files/2022-07-02--11-55-37_1__segment5.wav,3,1,4,1,2022-07-02 11:55:37,33.06,51.32,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--21-21-31_1__segment0.wav,3,1,4,1,2022-06-30 21:21:31,25.24,84.59,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--14-46-25_1__segment3.wav,3,1,4,1,2022-07-08 14:46:25,32.75,38.27,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--04-53-25_1__segment0.wav,3,1,4,1,2022-07-08 4:53:25,25.4,73.33,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--00-21-03_1__segment0.wav,2,1,4,1,2022-06-28 0:21:03,25.73,88.06,Queen_New
../archive/sound_files/sound_files/2022-07-12--15-01-47_1__segment0.wav,3,1,4,1,2022-07-12 15:01:47,32.51,38.15,Queen_Accepted
../archive/sound_files/sound_files/2022-07-13--21-38-28_1__segment5.wav,3,1,4,1,2022-07-13 21:38:28,28.52,69.85,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--18-42-02_1__segment4.wav,1,0,4,1,2022-06-26 18:42:02,32.24,57.38,Queenless
../archive/sound_files/sound_files/2022-06-25--03-47-42_1__segment4.wav,0,1,4,1,2022-06-25 3:47:42,27.52,75.07,Queenright
../archive/sound_files/sound_files/2022-07-05--19-27-46_1__segment0.wav,3,1,4,1,2022-07-05 19:27:46,27.81,55.48,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--10-16-43_1__segment2.wav,3,1,4,1,2022-07-06 10:16:43,31.05,61.59,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--19-23-00_1__segment0.wav,3,1,4,1,2022-07-02 19:23:00,28.94,54.22,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--11-48-51_1__segment2.wav,3,1,4,1,2022-07-08 11:48:51,36.6,35.47,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--03-01-54_1__segment5.wav,3,1,4,1,2022-07-02 3:01:54,27.2,68.73,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--16-30-31_1__segment4.wav,3,1,4,1,2022-07-05 16:30:31,30.59,47.75,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--04-06-10_1__segment4.wav,3,1,4,1,2022-07-07 4:06:10,27.35,69.21,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--21-21-31_1__segment5.wav,3,1,4,1,2022-06-30 21:21:31,25.24,84.59,Queen_Accepted
../archive/sound_files/sound_files/2022-07-01--07-13-33_1__segment1.wav,3,1,4,1,2022-07-01 7:13:33,25.26,75.28,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--00-50-11_1__segment4.wav,0,1,4,1,2022-06-25 0:50:11,28.38,76.39,Queenright
../archive/sound_files/sound_files/2022-06-26--00-55-43_1__segment4.wav,1,0,4,1,2022-06-26 0:55:43,30.23,68.36,Queenless
../archive/sound_files/sound_files/2022-07-03--03-16-26_1__segment0.wav,3,1,4,1,2022-07-03 3:16:26,27.37,67.79,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--08-50-34_1__segment1.wav,3,1,4,1,2022-07-08 8:50:34,27.7,72.94,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--07-50-24_1__segment3.wav,1,0,4,1,2022-06-26 7:50:24,29.51,67.58,Queenless
../archive/sound_files/sound_files/2022-07-10--21-37-12_1__segment1.wav,3,1,4,1,2022-07-10 21:37:12,30.41,62.27,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--14-36-54_1__segment1.wav,3,1,4,1,2022-07-10 14:36:54,34.31,30.97,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--01-08-35_1__segment0.wav,3,1,4,1,2022-07-07 1:08:35,27.25,73.72,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--18-04-54_1__segment2.wav,3,1,4,1,2022-07-03 18:04:54,27.42,45.02,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--08-50-34_1__segment2.wav,3,1,4,1,2022-07-08 8:50:34,27.7,72.94,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--21-39-27_1__segment1.wav,1,0,4,1,2022-06-26 21:39:27,30.87,70.35,Queenless
../archive/sound_files/sound_files/2022-07-09--21-40-06_1__segment3.wav,3,1,4,1,2022-07-09 21:40:06,27.64,63.85,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--07-06-51_1__segment5.wav,3,1,4,1,2022-07-07 7:06:51,26.83,72.15,Queen_Accepted
../archive/sound_files/sound_files/2022-07-13--03-50-40_1__segment2.wav,3,1,4,1,2022-07-13 3:50:40,25.66,73.82,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--01-42-28_1__segment4.wav,3,1,4,1,2022-07-05 1:42:28,28.95,67.97,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--23-59-39_1__segment1.wav,3,1,4,1,2022-07-03 23:59:39,28.73,67.97,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--23-55-59_1__segment3.wav,3,1,4,1,2022-07-07 23:55:59,26.97,72.63,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--12-12-59_1__segment4.wav,2,1,4,1,2022-06-28 12:12:59,36.71,46.79,Queen_New
../archive/sound_files/sound_files/2022-07-07--22-53-00_1__segment1.wav,3,1,4,1,2022-07-07 22:53:00,27.9,69.07,Queen_Accepted
../archive/sound_files/sound_files/2022-07-02--10-56-10_1__segment2.wav,3,1,4,1,2022-07-02 10:56:10,30.95,55.73,Queen_Accepted
../archive/sound_files/sound_files/2022-07-01--22-05-58_1__segment0.wav,3,1,4,1,2022-07-01 22:05:58,27.75,68.96,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--07-13-12_1__segment3.wav,3,1,4,1,2022-07-03 7:13:12,27.58,67.24,Queen_Accepted
../archive/sound_files/sound_files/2022-07-15--10-14-53_1__segment5.wav,3,1,4,1,2022-07-15 10:14:53,32.72,54.65,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--17-11-37_1__segment0.wav,3,1,4,1,2022-07-06 17:11:37,29.19,51.96,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--22-45-04_1__segment4.wav,3,1,4,1,2022-07-04 22:45:04,29.22,62.91,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--01-40-05_1__segment0.wav,3,1,4,1,2022-07-09 1:40:05,26.79,76.53,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--08-15-02_1__segment0.wav,2,1,4,1,2022-06-28 8:15:02,31.1,62.96,Queen_New
../archive/sound_files/sound_files/2022-07-05--02-41-32_1__segment1.wav,3,1,4,1,2022-07-05 2:41:32,26.04,61.49,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--00-42-54_1__segment1.wav,3,1,4,1,2022-07-10 0:42:54,26.58,81.6,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--18-42-04_1__segment2.wav,3,1,4,1,2022-07-09 18:42:04,29.16,52.48,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--22-51-46_1__segment3.wav,0,1,4,1,2022-06-24 22:51:46,29.62,77.41,Queenright
../archive/sound_files/sound_files/2022-07-08--11-48-51_1__segment5.wav,3,1,4,1,2022-07-08 11:48:51,36.6,35.47,Queen_Accepted
